"burner","from","to","user","stablecoin","stablecoinAmount","burned","burnedAmount","tx","ts","gasPrice","gasUsed","gasLimit","v","block"
"0x86574B1E22cf13a8dC02b1c6599E5EF21033334E","0x605613863f61E373867f41c3dDcCc4f55007d295","0x86574B1E22cf13a8dC02b1c6599E5EF21033334E","0x605613863f61e373867f41c3ddccc4f55007d295","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","1750000000","0x985458e523db3d53125813ed68c274899e9dfab4","10000000000","0x854e2ff5a5131e04242a2268f60c419593a7304ea6ed7f9f7af0082b5ee7c0c1","1711523122","100000000000","193067","289601","3333200035","55422374"
"0x86574B1E22cf13a8dC02b1c6599E5EF21033334E","0x300F3647cF552CfFd2d39b136F7992d7653D8497","0x86574B1E22cf13a8dC02b1c6599E5EF21033334E","0x300f3647cf552cffd2d39b136f7992d7653d8497","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","172112500","0x985458e523db3d53125813ed68c274899e9dfab4","1000000000","0x544787704498d10d6f789e225efa67de34596b59b0f69062a1fc9229ea94c2f7","1711526659","100000000000","199077","199077","3333200036","55424142"
"0x86574B1E22cf13a8dC02b1c6599E5EF21033334E","0x300F3647cF552CfFd2d39b136F7992d7653D8497","0x86574B1E22cf13a8dC02b1c6599E5EF21033334E","0x300f3647cf552cffd2d39b136f7992d7653d8497","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","346693583","0x985458e523db3d53125813ed68c274899e9dfab4","2000000000","0xa14b766d5dca210b9097fc16aaa372cfa64f017e89d33fb7616fdee6045349e1","1711527099","100000000000","184065","184065","3333200035","55424362"
"0x86574B1E22cf13a8dC02b1c6599E5EF21033334E","0x300F3647cF552CfFd2d39b136F7992d7653D8497","0x86574B1E22cf13a8dC02b1c6599E5EF21033334E","0x300f3647cf552cffd2d39b136f7992d7653d8497","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","870844154","0x985458e523db3d53125813ed68c274899e9dfab4","5000000000","0x3efc4f0046ab3f5a12cbabf14aa0c4917245006282533f9f1ccce81e449fa6cf","1711527949","100000000000","184069","184069","3333200036","55424787"
"0x86574B1E22cf13a8dC02b1c6599E5EF21033334E","0x605613863f61E373867f41c3dDcCc4f55007d295","0x86574B1E22cf13a8dC02b1c6599E5EF21033334E","0x605613863f61e373867f41c3ddccc4f55007d295","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","1750000000","0x985458e523db3d53125813ed68c274899e9dfab4","10000000000","0xa7275ee6188d7f869268eb102d22856a1337ebfb836510827b0dfce7d6548fff","1711530138","100000000000","163067","244601","3333200036","55425881"
"0x86574B1E22cf13a8dC02b1c6599E5EF21033334E","0x229e9487744b44424C86AE336d8f1d7F09533617","0x86574B1E22cf13a8dC02b1c6599E5EF21033334E","0x229e9487744b44424c86ae336d8f1d7f09533617","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","175000000","0x985458e523db3d53125813ed68c274899e9dfab4","1000000000","0x4e96d20e9d1923359fab46b3a23f24eebde119abf46cdb7c6ca9efb39056dffd","1711534603","100000000000","200645","200645","3333200035","55428113"
"0x254FF07D102c9EeAB30530578B7135208b8DDfF7","0x300F3647cF552CfFd2d39b136F7992d7653D8497","0x254FF07D102c9EeAB30530578B7135208b8DDfF7","0x300f3647cf552cffd2d39b136f7992d7653d8497","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","17500000","0x985458e523db3d53125813ed68c274899e9dfab4","100000000","0xbdd1c71722f34e42b97986353897e94b1bbef7f2473cb895794c47c741495423","1711812960","100000000000","230070","230070","3333200036","55567251"
"0x254FF07D102c9EeAB30530578B7135208b8DDfF7","0x300F3647cF552CfFd2d39b136F7992d7653D8497","0x254FF07D102c9EeAB30530578B7135208b8DDfF7","0x300f3647cf552cffd2d39b136f7992d7653d8497","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","17500000","0x985458e523db3d53125813ed68c274899e9dfab4","100000000","0xce0aae4b98e800d30dc741d76a61c0a2138635c6aa6586b32ea21b20de7b7fbb","1711813178","100000000000","180862","180862","3333200035","55567360"
"0x254FF07D102c9EeAB30530578B7135208b8DDfF7","0xFC6228C062E27FC998649D8e0Ce048C3B83082bA","0x254FF07D102c9EeAB30530578B7135208b8DDfF7","0xfc6228c062e27fc998649d8e0ce048c3b83082ba","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","1750000","0x985458e523db3d53125813ed68c274899e9dfab4","10000000","0x5adc6483b3402e3db41f4a68f1a50d7952c9da6e639f99ce3047b3cfb1342ab4","1711876073","100000000000","184487","199487","3333200036","55598799"
"0x254FF07D102c9EeAB30530578B7135208b8DDfF7","0xFC6228C062E27FC998649D8e0Ce048C3B83082bA","0x254FF07D102c9EeAB30530578B7135208b8DDfF7","0xfc6228c062e27fc998649d8e0ce048c3b83082ba","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","1195115250","0x985458e523db3d53125813ed68c274899e9dfab4","6829230000","0xf06981d472583d183b794e93fd7d84539df1cd2967fc0eb6ea96a1d738437539","1711876213","100000000000","155661","170661","3333200035","55598869"
"0x254FF07D102c9EeAB30530578B7135208b8DDfF7","0xFC6228C062E27FC998649D8e0Ce048C3B83082bA","0x254FF07D102c9EeAB30530578B7135208b8DDfF7","0xfc6228c062e27fc998649d8e0ce048c3b83082ba","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","15521930","0x6983d1e6def3690c4d616b13597a09e6193ea013","272960000000000000","0xefe4dd16d2a379d820b79627ed5befabde1d9aa1f7b6d8f0c001b7c46f44a8fe","1711876391","100000000000","188106","188106","3333200035","55598958"
"0x254FF07D102c9EeAB30530578B7135208b8DDfF7","0x0e6dF3A282Aa84F673937a5A15b8633C8fa2DBEE","0x254FF07D102c9EeAB30530578B7135208b8DDfF7","0x0e6df3a282aa84f673937a5a15b8633c8fa2dbee","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","840000","0xe176ebe47d621b984a73036b9da5d834411ef734","4800000000000000000","0xc4ff3f3268489946380f102f708b0eb14bb07f877d3c9b7de20f50d646bd272f","1711900912","100000000000","224481","224481","3333200036","55611214"
