"burner","from","to","user","stablecoin","stablecoinAmount","burned","burnedAmount","tx","ts","gasPrice","gasUsed","gasLimit","v","block"
"0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0xE4f09ea25C8AC5C81d3B90f4C34813da58DDEdd6","0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0xe4f09ea25c8ac5c81d3b90f4c34813da58ddedd6","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","44684705","0xef977d2f931c1978db5f6747666fa1eacb0d0339","500000000000000000000","0x1eef51ac7016aa6f38bd6fb2c0e217f1b4760afcfc62ad02153f4444d9b987fc","1695788853","100000000000","187895","234813","3333200036","47605919"
"0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0xE4f09ea25C8AC5C81d3B90f4C34813da58DDEdd6","0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0xe4f09ea25c8ac5c81d3b90f4c34813da58ddedd6","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","49165026","0x6983d1e6def3690c4d616b13597a09e6193ea013","500000000000000000","0xb8925cdb400f58141a24159134fa8270fc8c8ac13ab08398936daa4978f82b03","1695790464","100000000000","186123","234813","3333200035","47606724"
"0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0xE4f09ea25C8AC5C81d3B90f4C34813da58DDEdd6","0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0xe4f09ea25c8ac5c81d3b90f4c34813da58ddedd6","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","44833249","0xe176ebe47d621b984a73036b9da5d834411ef734","500000000000000000000","0x013854bc83181d830906d97548bde03b7264a06d02cd8372d9378741ea07f019","1695792264","100000000000","191424","234813","3333200035","47607624"
"0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0xE4f09ea25C8AC5C81d3B90f4C34813da58DDEdd6","0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0xe4f09ea25c8ac5c81d3b90f4c34813da58ddedd6","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","44539930","0xef977d2f931c1978db5f6747666fa1eacb0d0339","500000000000000000000","0xd981c97d0cb48f58334ce6a6c35a3b093824b635c4beb3d69804edd9292dbbba","1695793814","100000000000","187895","234813","3333200035","47608399"
"0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x15E23B4d841F50b79a7cADA041B8D54E7A54B5dc","0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x15e23b4d841f50b79a7cada041b8d54e7a54b5dc","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","44382091","0xef977d2f931c1978db5f6747666fa1eacb0d0339","500000000000000000000","0x69958a9dade2e900fde0aa99f00c800189818e54402370c73011b56ba6457970","1695795383","100000000000","202883","234813","3333200036","47609183"
"0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0xE494B6cA3A92f6692a8219789732Ff569eB49dE1","0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0xe494b6ca3a92f6692a8219789732ff569eb49de1","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","44374046","0x985458e523db3d53125813ed68c274899e9dfab4","500000000","0xde8d6890590d701a219a27453bb5bb339420a04c4ef4d47cd92952e9b378bc06","1695796979","100000000000","180932","271398","3333200036","47609981"
"0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0xB517425a7b7C5Bb07548c22Ab5c1623415295009","0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0xb517425a7b7c5bb07548c22ab5c1623415295009","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","998230592","0x6983d1e6def3690c4d616b13597a09e6193ea013","10170187524246242360","0x4cf73e985a6e3601ae3a7e30aa2015512624808d97c5c311ad20bf3f7214628f","1695798629","105010500000","179945","350000","3333200036","47610806"
"0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x15E23B4d841F50b79a7cADA041B8D54E7A54B5dc","0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x15e23b4d841f50b79a7cada041b8d54e7a54b5dc","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","48455000","0x6983d1e6def3690c4d616b13597a09e6193ea013","500000000000000000","0xc45b8daa901e0e0c70f823c628df4c06c0f4c9db69ee2ae0659aac47650005ce","1695807149","100000000000","186123","234813","3333200035","47615063"
"0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x03C5Cb5C07BdC0161b980d9089aa63f8C31eeA08","0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x03c5cb5c07bdc0161b980d9089aa63f8c31eea08","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","8844485","0x985458e523db3d53125813ed68c274899e9dfab4","100000000","0xfceb79a7c5ad14a10fe1e7ac7fce190d6a75c0f7f7015a8d1d330f3197f73121","1695808931","100000000000","195912","293868","3333200035","47615954"
"0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x03C5Cb5C07BdC0161b980d9089aa63f8C31eeA08","0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x03c5cb5c07bdc0161b980d9089aa63f8c31eea08","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","8862450","0x985458e523db3d53125813ed68c274899e9dfab4","100000000","0xcd2341528476501822c2d48a84dd3998ed9b20d4cad87dcd17f07811fad084b8","1695809269","100000000000","180932","271398","3333200036","47616123"
"0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x03C5Cb5C07BdC0161b980d9089aa63f8C31eeA08","0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x03c5cb5c07bdc0161b980d9089aa63f8c31eea08","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","8868822","0x985458e523db3d53125813ed68c274899e9dfab4","100000000","0xb6a4130f8c6651f02d067e92cd9f91be338948fcfc8fd30be4fe1e5b70928e5a","1695809595","100000000000","180932","271398","3333200036","47616286"
"0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x03C5Cb5C07BdC0161b980d9089aa63f8C31eeA08","0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x03c5cb5c07bdc0161b980d9089aa63f8c31eea08","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","17775636","0x985458e523db3d53125813ed68c274899e9dfab4","200000000","0xc2d4678b43db5a9d06cea168abc69269c0c7932806cad6eccfcb650f28ee7a7c","1695809935","100000000000","180912","271368","3333200036","47616456"
"0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x03C5Cb5C07BdC0161b980d9089aa63f8C31eeA08","0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x03c5cb5c07bdc0161b980d9089aa63f8c31eea08","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","44641111","0x985458e523db3d53125813ed68c274899e9dfab4","500000000","0xeaff3bfcad7a597c742e9fe6dc72faf3733a598a78ccbc25dca20f6da3b558c7","1695810619","100000000000","180920","271380","3333200036","47616798"
"0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x15E23B4d841F50b79a7cADA041B8D54E7A54B5dc","0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x15e23b4d841f50b79a7cada041b8d54e7a54b5dc","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","49225819","0x6983d1e6def3690c4d616b13597a09e6193ea013","500000000000000000","0x1759f4b046cd5142a5accad56c3ad7e945a2cc4fa4c0683b1e82fc643f378025","1695812250","100000000000","186143","234813","3333200035","47617613"
"0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x15E23B4d841F50b79a7cADA041B8D54E7A54B5dc","0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x15e23b4d841f50b79a7cada041b8d54e7a54b5dc","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","49305833","0x6983d1e6def3690c4d616b13597a09e6193ea013","500000000000000000","0x05403ce394f5cfe6448cdfc6b645200e594e52651ed48b12444d8c35ed44c239","1695814038","100000000000","186155","234813","3333200035","47618507"
"0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x15E23B4d841F50b79a7cADA041B8D54E7A54B5dc","0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x15e23b4d841f50b79a7cada041b8d54e7a54b5dc","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","44928855","0xef977d2f931c1978db5f6747666fa1eacb0d0339","500000000000000000000","0x134bcf4a68f7449b9c28cec688fcdff6d65856672459d189d94da85d39972d13","1695815836","100000000000","187875","234813","3333200035","47619406"
"0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x15E23B4d841F50b79a7cADA041B8D54E7A54B5dc","0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x15e23b4d841f50b79a7cada041b8d54e7a54b5dc","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","45073511","0xef977d2f931c1978db5f6747666fa1eacb0d0339","500000000000000000000","0xb548c2ce820880c44029700d6abc44587a7179501b42586073562fb9c37d13f8","1695817485","100000000000","187875","234813","3333200035","47620230"
"0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x15E23B4d841F50b79a7cADA041B8D54E7A54B5dc","0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x15e23b4d841f50b79a7cada041b8d54e7a54b5dc","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","45033882","0xef977d2f931c1978db5f6747666fa1eacb0d0339","500000000000000000000","0x4a61ba34a80f4e624bdec9815d5b8595d2c395270324212940a238b51d8927c7","1695819099","100000000000","187895","234813","3333200036","47621037"
"0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x15E23B4d841F50b79a7cADA041B8D54E7A54B5dc","0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x15e23b4d841f50b79a7cada041b8d54e7a54b5dc","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","50055454","0x6983d1e6def3690c4d616b13597a09e6193ea013","500000000000000000","0x6a073f50efb82325c66715847b1972059f1be609a9f145bce762bf5d0641188a","1695820823","100000000000","186143","234813","3333200035","47621899"
"0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x03C5Cb5C07BdC0161b980d9089aa63f8C31eeA08","0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x03c5cb5c07bdc0161b980d9089aa63f8c31eea08","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","9089995","0x985458e523db3d53125813ed68c274899e9dfab4","100000000","0x7e4fdbe113d5c94e572d822a22718a653bd40f8af7872bad5728016bd914519b","1695822613","100000000000","180932","271398","3333200035","47622794"
"0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x03C5Cb5C07BdC0161b980d9089aa63f8C31eeA08","0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x03c5cb5c07bdc0161b980d9089aa63f8c31eea08","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","9071441","0x985458e523db3d53125813ed68c274899e9dfab4","100000000","0x497aeb58a3ae0fc26dca41ae522e00e4b36b6028d15485d3e0c64ff2f0952c24","1695822920","100000000000","180932","271398","3333200036","47622947"
"0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x03C5Cb5C07BdC0161b980d9089aa63f8C31eeA08","0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x03c5cb5c07bdc0161b980d9089aa63f8c31eea08","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","27212752","0x985458e523db3d53125813ed68c274899e9dfab4","300000000","0x913fb61e0b4503c4080a57692bdf4553990354f789d84694baa6c43376fb3892","1695823246","100000000000","180932","271398","3333200035","47623110"
"0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x15E23B4d841F50b79a7cADA041B8D54E7A54B5dc","0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x15e23b4d841f50b79a7cada041b8d54e7a54b5dc","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","45438650","0xef977d2f931c1978db5f6747666fa1eacb0d0339","500000000000000000000","0x7ae3d0e6cf358b7f5cf4a4954342e5aaf4bb276627f682e006c2f9522035017c","1695824244","100000000000","187863","234813","3333200035","47623609"
"0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x15E23B4d841F50b79a7cADA041B8D54E7A54B5dc","0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x15e23b4d841f50b79a7cada041b8d54e7a54b5dc","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","44642106","0xef977d2f931c1978db5f6747666fa1eacb0d0339","500000000000000000000","0xa1399f2eb5aa6f27068ab7a38e8abc46701224dc473da754814b723dfb9806a4","1695825706","100000000000","187863","234813","3333200036","47624340"
"0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x15E23B4d841F50b79a7cADA041B8D54E7A54B5dc","0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x15e23b4d841f50b79a7cada041b8d54e7a54b5dc","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","44568242","0xef977d2f931c1978db5f6747666fa1eacb0d0339","500000000000000000000","0x60ed384da6533bdfb51a9bd8a5631b3c633ae0fd44e939a8515ef8c83a7a27a4","1695827297","100000000000","187895","234813","3333200035","47625135"
"0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x15E23B4d841F50b79a7cADA041B8D54E7A54B5dc","0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x15e23b4d841f50b79a7cada041b8d54e7a54b5dc","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","49526931","0x6983d1e6def3690c4d616b13597a09e6193ea013","500000000000000000","0x8c23ef604092d8f30807cf8767f0c750b36c0e608255b5eb06d34702f8a6bd31","1695829001","100000000000","186155","234813","3333200036","47625987"
"0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x15E23B4d841F50b79a7cADA041B8D54E7A54B5dc","0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x15e23b4d841f50b79a7cada041b8d54e7a54b5dc","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","45061289","0xe176ebe47d621b984a73036b9da5d834411ef734","500000000000000000000","0xb41a25bb9cce9d3ea57ca77e29945f002d3dd7f97eee27fd5b58723a641fb855","1695830792","100000000000","191444","234813","3333200036","47626882"
"0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x15E23B4d841F50b79a7cADA041B8D54E7A54B5dc","0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x15e23b4d841f50b79a7cada041b8d54e7a54b5dc","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","45037426","0xef977d2f931c1978db5f6747666fa1eacb0d0339","500000000000000000000","0x360e14a576b66de4bec970885ec6099282da78b809b8908c94b28e76c365caa9","1695832409","100000000000","187875","234813","3333200036","47627690"
"0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0xeb53Cb68B333F584a1CAd561091ecDfa5088D28D","0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0xeb53cb68b333f584a1cad561091ecdfa5088d28d","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","997804113","0x6983d1e6def3690c4d616b13597a09e6193ea013","9968346663645774014","0x4178c8533ffccecf5ec8fbb575e90ba3e13d5dbfe266e0f68de00c9f9ad338eb","1695834131","105010500000","179326","350000","3333200036","47628550"
"0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0xA00FBb76BeCbB164AE802F76f3a82b8aeeB726AB","0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0xa00fbb76becbb164ae802f76f3a82b8aeeb726ab","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","998131464","0x6983d1e6def3690c4d616b13597a09e6193ea013","9350944121777992454","0xadfdbbbcdb027894cc319672389a8aadfa753df051f509f31ac6532479484fa1","1695843626","105010500000","175138","350000","3333200036","47633293"
"0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0xDD11d5db35F52110D6C6a03778e2F822B1f79a0e","0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0xdd11d5db35f52110d6c6a03778e2f822b1f79a0e","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","6229583","0x985458e523db3d53125813ed68c274899e9dfab4","100000000","0xd29b2ce34194acbafd245cee9072b769b77f524e2853f2681887bb746f0533d4","1695849331","100000000000","180900","271350","3333200035","47636142"
"0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x03C5Cb5C07BdC0161b980d9089aa63f8C31eeA08","0x4684C204DD149C679B4ABfF3A4e7d19C34a4EDE4","0x03c5cb5c07bdc0161b980d9089aa63f8c31eea08","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","46789618","0x985458e523db3d53125813ed68c274899e9dfab4","500000000","0x0e18c7d2726b183a036119f8684228174024ab898b9cf95d37b359fe48f0e28d","1695852968","100000000000","180932","271398","3333200035","47637960"
