"burner","from","to","user","stablecoin","stablecoinAmount","burned","burnedAmount","tx","ts","gasPrice","gasUsed","gasLimit","v","block"
"0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x15ef1E91dA7309CE52882CA33b15cBE5575ce201","0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x15ef1e91da7309ce52882ca33b15cbe5575ce201","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","67255629","0x6983d1e6def3690c4d616b13597a09e6193ea013","1000000000000000000","0x5ebf4c925afcd1105b3d09962b278421a28d31c65d9257e155e54ce7c78d090c","1684286517","100000000000","186645","234813","3333200036","41860871"
"0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x15ef1E91dA7309CE52882CA33b15cBE5575ce201","0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x15ef1e91da7309ce52882ca33b15cbe5575ce201","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","67353421","0x6983d1e6def3690c4d616b13597a09e6193ea013","1000000000000000000","0x6a0529d6059faa7af901d37b5092897f6522fdd95fd4c6373f80b47ce848f047","1684288948","100000000000","186657","234813","3333200035","41862085"
"0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x99f50CB3d0a5f628037F17636650EfBB9d41d1c7","0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x99f50cb3d0a5f628037f17636650efbb9d41d1c7","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","54875424","0x6983d1e6def3690c4d616b13597a09e6193ea013","857530000000000000","0xa396a7fd0d979fb3875afb9d3000113d23fb9e812c3dfe0109035321c925b09a","1684291036","100000000000","186079","279118","3333200036","41863128"
"0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x99f50CB3d0a5f628037F17636650EfBB9d41d1c7","0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x99f50cb3d0a5f628037f17636650efbb9d41d1c7","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","57453004","0x6983d1e6def3690c4d616b13597a09e6193ea013","846390000000000000","0x55dc63f49ead736fecb1b796a91633ce5f7cf619a87d42705bbd0542db345947","1684293401","1000000000000","186067","279100","3333200035","41864309"
"0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x99f50CB3d0a5f628037F17636650EfBB9d41d1c7","0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x99f50cb3d0a5f628037f17636650efbb9d41d1c7","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","75867947","0x6983d1e6def3690c4d616b13597a09e6193ea013","880720000000000000","0xd1359df94595eb4bfc7525f6bb449c4f94e82fc64c822afae6f15a1db085ec3a","1684297299","100000000000","186099","279148","3333200035","41866256"
"0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0xc7Aa6C21f3422f28EE5c90AdDe53D5b8149B0797","0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0xc7aa6c21f3422f28ee5c90adde53d5b8149b0797","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","356869230","0x3c2b8be99c50593081eaa2a724f0b8285f5aba8f","5400000000","0x98a3e7c8bbb55a08ceadae666bbb789886596f7d99f28622b8ae05db3ba3c755","1684298683","1000000000000","204044","306066","3333200035","41866947"
"0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x00eCBf277EAA948A1915659e9193fF9F8d274c48","0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x00ecbf277eaa948a1915659e9193ff9f8d274c48","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","10027796","0xef977d2f931c1978db5f6747666fa1eacb0d0339","100000000000000000000","0x6f6a0d5c16c85dc13d502bb19bdc448d6fa888195a46c7d3da98016de8bb4f52","1684308632","1000000000000","217807","326710","3333200035","41871917"
"0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x00eCBf277EAA948A1915659e9193fF9F8d274c48","0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x00ecbf277eaa948a1915659e9193ff9f8d274c48","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","89849994","0xef977d2f931c1978db5f6747666fa1eacb0d0339","900000000000000000000","0x50b4b1ec149bd068368412876915e5f473cd722203c805bdc48407573fc394d5","1684308944","1000000000000","172827","259240","3333200036","41872073"
"0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0xc161A6F92B4561068F5996B8F835A37A284D7362","0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0xc161a6f92b4561068f5996b8f835a37a284d7362","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","78875","0x3c2b8be99c50593081eaa2a724f0b8285f5aba8f","1000000","0xee7a6033345fe871df64012a149d9b0829659e7a874dcf2d7b1581d96f257fea","1684309869","1000000000000","179726","269589","3333200035","41872535"
"0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0xc161A6F92B4561068F5996B8F835A37A284D7362","0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0xc161a6f92b4561068f5996b8f835a37a284d7362","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","797211931","0x3c2b8be99c50593081eaa2a724f0b8285f5aba8f","10000000000","0x60d3fdcb360b8ec740bf6db4fb02924ddf19b59b7623f901e7b4c6e7e88e4993","1684309965","1000000000000","174663","261994","3333200036","41872583"
"0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x15ef1E91dA7309CE52882CA33b15cBE5575ce201","0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x15ef1e91da7309ce52882ca33b15cbe5575ce201","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","68563203","0x6983d1e6def3690c4d616b13597a09e6193ea013","1000000000000000000","0x41d76ba7f80818d2177029ea0a9f8582efbfb4e4fc5f1ba71e949b08d9dac7e0","1684315732","100000000000","186657","234813","3333200035","41875463"
